2018-04-05 13:12:17, -19, 1205
2018-04-05 13:12:18, -21, 981
2018-04-05 13:12:20, -21, 987
2018-04-05 13:12:21, -18, 1332
2018-04-05 13:12:22, -21, 1018
2018-04-05 13:12:24, -20, 1101
2018-04-05 13:12:27, -18, 1234
2018-04-05 13:12:28, -18, 1548
2018-04-05 13:12:29, -20, 1001
2018-04-05 13:12:29, -21, 986
2018-04-05 13:12:32, -21, 1100
2018-04-05 13:12:32, -20, 1274
2018-04-05 13:12:33, -21, 1054
2018-04-05 13:12:33, -20, 1029
2018-04-05 13:12:37, -21, 948
2018-04-05 13:12:45, -21, 1056
2018-04-05 13:12:45, -20, 1097
2018-04-05 13:12:45, -21, 1151
2018-04-05 13:12:46, -21, 1020
2018-04-05 13:12:47, -20, 1079
2018-04-05 13:12:47, -20, 1113
2018-04-05 13:12:50, -20, 1181
2018-04-05 13:12:50, -19, 1326
2018-04-05 13:12:51, -21, 1115
2018-04-05 13:12:53, -18, 1301
2018-04-05 13:12:58, -21, 1188
2018-04-05 13:12:59, -21, 1004
2018-04-05 13:12:59, -19, 1282
2018-04-05 13:13:02, -21, 1026
2018-04-05 13:13:03, -19, 1282
2018-04-05 13:13:04, -20, 1062
2018-04-05 13:13:06, -20, 1247
2018-04-05 13:13:07, -21, 1112
2018-04-05 13:13:08, -21, 1008
2018-04-05 13:13:09, -21, 969
2018-04-05 13:13:10, -19, 1360
2018-04-05 13:13:11, -20, 1084
2018-04-05 13:13:13, -20, 1040
2018-04-05 13:13:14, -20, 1029
2018-04-05 13:13:16, -20, 1078
2018-04-05 13:13:17, -20, 1230
2018-04-05 13:13:18, -21, 1006
2018-04-05 13:13:21, -21, 1092
2018-04-05 13:13:22, -21, 1124
2018-04-05 13:13:24, -21, 912
2018-04-05 13:13:24, -18, 1289
2018-04-05 13:13:25, -21, 1008
2018-04-05 13:13:28, -21, 1041
2018-04-05 13:13:29, -21, 1079
2018-04-05 13:13:31, -21, 1041
2018-04-05 13:13:34, -21, 1128
2018-04-05 13:13:34, -20, 1079
2018-04-05 13:13:34, -21, 1216
2018-04-05 13:13:36, -21, 912
2018-04-05 13:13:37, -21, 1074
2018-04-05 13:13:37, -20, 1170
2018-04-05 13:13:42, -20, 1076
2018-04-05 13:13:43, -20, 1148
2018-04-05 13:13:43, -21, 984
2018-04-05 13:13:46, -21, 984
2018-04-05 13:13:46, -21, 1091
2018-04-05 13:13:47, -20, 1029
2018-04-05 13:13:47, -21, 1018
2018-04-05 13:13:49, -21, 912
2018-04-05 13:13:50, -21, 1054
2018-04-05 13:13:51, -19, 1228
2018-04-05 13:13:57, -21, 1198
2018-04-05 13:13:58, -20, 1150
2018-04-05 13:13:58, -20, 1241
2018-04-05 13:13:59, -21, 912
2018-04-05 13:13:59, -20, 1136
2018-04-05 13:14:00, -19, 1134
2018-04-05 13:14:03, -21, 912
2018-04-05 13:14:03, -20, 1078
2018-04-05 13:14:06, -21, 1274
2018-04-05 13:14:06, -20, 1106
2018-04-05 13:14:08, -21, 984
2018-04-05 13:14:12, -21, 983
2018-04-05 13:14:12, -20, 1166
2018-04-05 13:14:12, -21, 982
2018-04-05 13:14:18, -19, 1196
2018-04-05 13:14:18, -19, 1192
2018-04-05 13:14:19, -19, 1438
2018-04-05 13:14:19, -21, 1131
2018-04-05 13:14:21, -20, 1168
2018-04-05 13:14:22, -21, 912
2018-04-05 13:14:22, -19, 1100
2018-04-05 13:14:22, -20, 1040
2018-04-05 13:14:23, -21, 912
2018-04-05 13:14:24, -20, 1041
2018-04-05 13:14:24, -20, 1006
2018-04-05 13:14:26, -19, 1185
2018-04-05 13:14:29, -21, 1018
2018-04-05 13:14:30, -20, 1190
2018-04-05 13:14:32, -21, 912
2018-04-05 13:14:34, -19, 1240
2018-04-05 13:14:35, -21, 969
2018-04-05 13:14:36, -21, 986
2018-04-05 13:14:37, -21, 1092
2018-04-05 13:14:39, -20, 1134
2018-04-05 13:14:40, -21, 1006
2018-04-05 13:14:40, -19, 1155
2018-04-05 13:14:40, -21, 946
2018-04-05 13:14:45, -19, 1167
2018-04-05 13:14:46, -21, 1058
2018-04-05 13:14:49, -21, 1020
2018-04-05 13:14:53, -21, 1090
2018-04-05 13:14:54, -20, 1107
2018-04-05 13:14:54, -21, 912
2018-04-05 13:14:54, -21, 969
2018-04-05 13:14:56, -21, 1020
2018-04-05 13:14:58, -21, 984
2018-04-05 13:15:00, -20, 1062
2018-04-05 13:15:01, -21, 983
2018-04-05 13:15:02, -21, 912
2018-04-05 13:15:02, -21, 1094
2018-04-05 13:15:03, -21, 1056
2018-04-05 13:15:05, -20, 1172
2018-04-05 13:15:06, -18, 1251
2018-04-05 13:15:06, -21, 912
2018-04-05 13:15:08, -19, 1190
2018-04-05 13:15:09, -21, 912
2018-04-05 13:15:10, -19, 1192
2018-04-05 13:15:13, -21, 984
2018-04-05 13:15:13, -21, 969
2018-04-05 13:15:14, -20, 1186
2018-04-05 13:15:16, -21, 946
2018-04-05 13:15:18, -20, 1006
2018-04-05 13:15:18, -21, 1059
2018-04-05 13:15:20, -21, 946
2018-04-05 13:15:24, -21, 984
2018-04-05 13:15:26, -21, 1056
2018-04-05 13:15:26, -21, 984
2018-04-05 13:15:28, -19, 1248
2018-04-05 13:15:28, -21, 912
2018-04-05 13:15:29, -19, 1443
2018-04-05 13:15:30, -21, 912
2018-04-05 13:15:31, -21, 980
2018-04-05 13:15:33, -20, 1050
2018-04-05 13:15:34, -21, 1058
2018-04-05 13:15:34, -21, 912
2018-04-05 13:15:36, -21, 912
2018-04-05 13:15:42, -21, 1164
2018-04-05 13:15:43, -21, 1053
2018-04-05 13:15:44, -20, 1006
2018-04-05 13:15:45, -20, 1114
2018-04-05 13:15:47, -20, 1108
2018-04-05 13:15:48, -21, 1056
2018-04-05 13:15:48, -21, 1018
2018-04-05 13:15:49, -21, 1091
2018-04-05 13:15:50, -20, 1284
2018-04-05 13:15:51, -21, 1019
2018-04-05 13:15:51, -19, 1373
2018-04-05 13:15:53, -21, 912
2018-04-05 13:15:54, -20, 1096
2018-04-05 13:15:55, -21, 1007
2018-04-05 13:15:56, -21, 1130
2018-04-05 13:15:56, -21, 1131
2018-04-05 13:16:00, -21, 912
2018-04-05 13:16:03, -21, 947
2018-04-05 13:16:04, -21, 981
2018-04-05 13:16:06, -21, 1005
2018-04-05 13:16:10, -18, 1410
2018-04-05 13:16:12, -21, 1234
2018-04-05 13:16:15, -19, 1246
2018-04-05 13:16:16, -21, 1254
2018-04-05 13:16:17, -20, 1115
2018-04-05 13:16:17, -20, 1103
2018-04-05 13:16:18, -19, 1186
2018-04-05 13:16:20, -19, 1260
2018-04-05 13:16:20, -21, 965
2018-04-05 13:16:24, -21, 912
2018-04-05 13:16:26, -20, 1080
2018-04-05 13:16:26, -21, 1042
2018-04-05 13:16:26, -20, 1170
2018-04-05 13:16:28, -20, 1200
2018-04-05 13:16:28, -20, 1124
2018-04-05 13:16:30, -20, 1094
2018-04-05 13:16:32, -21, 946
2018-04-05 13:16:33, -21, 1037
